id,example,Label
321,"I bought this travel hair dryer for everyday use. For a small hair dryer, it has a decent amount of power and is comparable to an ordinary use dryer. It dries my hair quickly and folds away small. Very impressed.",positive
322,"I bought one after my old (off brand) rotary grater just wore out. The third time I used the Kitchen Aid grater, the handle broke at the screw shaped attachment to the grater drum. I needed it right away, and althougth there was a warranty on the device, I bought another for expedience. One week later, the new one broke exactly the same way. I went on line and found the VAST majority of customers are unhappy wit this product for the same reason. With the Kitchen Aid name, and the connection to Hobart, I assumed that this would be a quality product. It is certainly more expensive than the other brands. Kitchen Aid, get your act together and replace the plastic part with a metal one. People don't mind spending more of a quality, reliable product.",negative
323,"This is a great song and an even greater artist ... that voice will live forever and I wonder what took so long to get him to the hall of fame ? there will never be another artist who can sing his songs the way he does.Ray is like a good wine ..he improves with age..when you hear his songs you dont think ""that is a 50s song ,,you think that is a good song ..his music is timeless",positive
324,"I agree with what other reviewers have said. This is probably my favorite barbecue sauce. The Sweet Baby Ray's original sauce is good too but the Honey Barbecue flavor is something special. In addition to the sweetness from the honey, there is a detectable molasses flavor which I really like. I believe I would have a hard time making a better sauce from scratch.",positive
325,"This movie starts out OK but is one of those movies that gets simply agonizing to watch because the protagonist (the otherwise likable German girl) keeps doing the same stupid move one time after another, just so what... the director can extend the suspense? I guess. But that doesn't work, it just makes you start to hate the movie. Man, when you have the opportunity to completely take out the monster/enemy, you don't just give it a little whack then half-heartedly limp along, you make sure that thing can never get up and come after you again! This movie gets a big FAIL for insulting the audience and treating both the audience and lead character with disrespect. Back to class with you.",negative
326,"Bought this to take this on a cruise last summer to address the issue of not enough plugs in ship cabins. We were on the Norwegian EPIC and lack of plugs was not an issue, but it still was handy and I now take it in my laptop bag everywhere I go. It is so compactly designed with the wrap around, plug back in cord. I don't know about not working with foreign current as the ship had US current. 5 stars for size and functionality!",positive
327,"This book was terrible. Although it had some vaguely good points, it mainly oscilated between being irrelevant to inappropriate.",negative
328,"This is an excellent text on optimization. The pdf version is free on the net. First I got the pdf version, I like the writing style and the way authors have described the concepts. Then I ordered the hard print. The print quality is excellent and its a great book to have!",positive
329,Along Came a SpiderThis was a fantistic thriller without too much violence or profanity. The plot twists kept you guessing until the end.,positive
330,"I had a Denon receiver that lasted 15 years with which I was very happy. That Denon saw a lot of use. When that gave out, I bought this one. It has the same beautiful, clear sound. Then one day, after 2.5 years of minimal use, it went dead, just like that. I could not believe it. Have they hired the wrong people? They are riding on the reputation of their old products because these new ones are definitely not worth the money. If you are thinking of buying a Denon, I strongly urge you to think again.",negative
331,"I did own this vhs but somehow it got lost so I washappy to find it on Amazon. My order shipped muchquicker than I expected from ""2nd hand Rose"" (Thanks Rose)Now I am enjoying my time with ""Jessica Fletcher"" I meanAngela Lansbury. Our little visits make me feel betterand I'm sure the excercises are good for any age butespecially for ""seniors"" like meThanks Amazon",positive
332,"This CD is the first of his I've listened to and was not a good choice, I'm afraid. Too much of a disconnect without a specific melody for my tastes.",negative
333,"I've owned my Mio for about 2 weeks. So far I love it! Route recalculation is VERY fast. Some of the addresses are a little off, but close enough. I was surprised to find that my work address is not in the database! The address is a good 60 years old. It's a great GPS for the price!",positive
334,"One great single, one or two relatively catchy songs that are still too long, and a whole lot of boring tracks that go nowhere. While it's not straight up bad or painful to listen to, it's definitely their worst album and sadly, it's pretty uninteresting. Frankly, in many spots it sounds more like A Perfect Circle than Tool. And all the recycled tricks, the pick scrapes, the echoey screams, the talk box... just tired. Still a great band, still great live, just not a fantastic album. Of course, most Tool fans are so diehard it will take them at least ten years to realize this but hey, whatever floats your toolboat.",negative
335,"After a very solid ""Face Up"", I was so looking forward to the release of ""The Moment"" from Soul Diva Lisa Stansfield. I was very surprised listening to this CD that there is not one song on this CD that is in the R&B vein. This is a straight up Pop adult contemporary album. Lisa is in fine voice as usual, however, the production and selected material leaves a lot to be desired. And judging by the U.K.'s lackluster reception for this CD, many of her fans feel the same. And I'm sure once again, this CD will fail to gain a domestic release. For those of you looking for the 'soulful' return of this songbird, you won't find it here.",negative
336,"This is, by far, the worst movie I have ever seengreat castpotential? perhapsDid they think it was going to be as popular as Mama Mia? I just don't knowit isn't even bad enough to be gooddon't bother, save your ears and your retinas",negative
337,"This is it for Luna. It's a great album.... as good as Penthouse? Well, we'll see with more listens. Hopefully, Justin will tour with the band on the last go-around.",positive
338,"This was a bad experience. To be fair, it was the first bad experience I've had with Amazon. The DVD wouldn't play! Amazon sent the WRONG version, it was compatible for European systems, and wouldn't play here in the US. My kids were quite upset.",negative
339,"I am ashamed to say I read this book to the end. I kept hoping that the nightmare was just that- a nightmare. No, the blatent violence and gore of this book should never have been allowed to be published. Terminator or Aliens would be more restful reading!",negative
340,"I studied only with this book for the SAT MATH 2Cin the barron's book there were some unfamiliar topicsthat I had to spend my valuable time in preparing test which were not necessary.book was very different from the real test.The real test was more easier than the bookWell, It was better than not studying with any bookBy timing and taking sample tests, I could practice for the real test.Yet the book was too difficult and too different than the testI urge the book to be focused on the level of real sat test practically,I want to say that time is not abundant for seniors who are preparing for college.",negative
341,"General Sir Arthur Billington-Smith was a man whom everybody hated. So when he has a house packed full of ill-assorted visitors, each one of which he is on quarelling terms with, and he is found stabbed in the back, the police have a tough job on hand. Luckily inspector John Harding from Scotland Yard has a good head on his shoulders. A lovely read, in the best Heyer tradition.",positive
342,This product did absolutely nothing. I put some of the granules out as directed and was outside with my dog a few hours later. She went right over and took a leak on it. She did not even notice or give a second sniff of the grass in the area. Would note recommend this at all.,negative
343,"nothing else than boring, even the main track (""Wonderwall"") is as exiting as a math lesson. Don't buy it, simply buy ""Definitely Maybe"", their first commercial album and their greatest, or take a look to Blur o Radiohead instead. I save only ""don't look back in anger"", the reason of the second star",negative
344,Wow! this book was so off course both in the time period in which it's set and the daily life details that I wonder how it got published. Really bad folks! Louis Lamour at least got his medical and historical facts right. Cindy - do a little research next time please!,negative
345,"This is a terrific movie,""a Find""...It's a movie filled with a combination of humor,love,& sadness based upon real events!!!(The creation of Peter Pan.)It will be part of your permanent library.",positive
346,There was nothing in this book but pictures and values of those pictures. The chances of having those exact pieces I would feel are about zero to zip. I thought this book would give you some idea what to look for and the value of collecting costume jewelry. I put it up for resale as soon as it arrived. I only wish I would of taken the time to read the other responses and then I would not of lost my money on this item.,negative
347,"Talk about everything revealed. Not only does this guide have terrible descriptions, misleading maps, and other things, it doesn't tell you where everything is. This is frustrating when you try to get 100 skulltulas and it gives you 56! I don't care how much you love bradygames, you've never used a guide by this author. Do not be fooled by those other reviews. Trust me, they haven't ever looked at the guide. JUST DON'T GET THIS GUIDE!!!",negative
348,"Very unhappy with this purchase. I ordered a mirror and I got a piece of rubber in a box. Purchased the mirror on sale and was told by a rep that I had to repurchase the mirror. And send the piece of rubber that was sent to me back, now the mirror is two times the price I paid. To much hastle for a frigen mirror wish they would have sent me the mirror properly the the first time. Last time I will buy car parts on amazon.",negative
349,"My roommate just got this album in the mail today from her uncle (who is Jonatha Brooke's husband, and also her producer).I am listening to it right now, and am really enjoying it. Jonatha Brooke has a lovely voice, in my opinion, and her music has a quaint but soothing feel to it.She's still early in her career, but it seems like she's getting a sizeable fan crowd. Our goal is to get the people here at our college to know about her. I think she's making progress.This CD is different from her last one, and it seems to have disappointed several people. I guess it's kind of confusing when singers change their style from CD to CD, but I think she's just trying out different styles.I would compare her to Beth Orton, Alice band, Turin Brakes, and a little bit of Norah Jones' style. So if you are familiar with any of those artists, you might want to check out Jonatha Brooke.",positive
350,"I have heard many differing opinions on this Work, and I have to disagree with most of them. I consider this book as a framework for Practical druidism. I know many would disagree with my opinions and those stated in the Book, but it rings true to my ears and practices. I would be willing to reccomend it to anyone would would ask it of me. I should point out however that many would refute my veiws, and I can accept that. If nothing else, at least give it a read over. I HOWEVER, CAN ATTEST TO ITS METHODS AND IDEOLOGIES.regards,Taliere",positive
351,"Hi! Instead of receiving one blue, one yellow, & one magenta in the package, I ended up getting 2 yellow, one blue, & NO magenta. Not staffed",negative
352,"This review is only for the audio. The narrator, Barbara Rosenblat, does a superb job in emphasis, nuance, expression, and consistency of character voices. Her voice is also at a pitch that is easy to hear. A true pleasure to listen to.",positive
353,"When I was younger, this is the first book I read where there was so much true uncertainy around the characters' fates. So when I started teaching, I sought this book out. The story vividly captures the difficulties and perils colonists faced to come to the New World.",positive
354,Yes I checked all possible volume controls for the mic and still have to be close.I'm searching for a new one. possibly Logitech.,negative
355,"the only redeeming factor about the whole ""inheritance"" saga is that it was written by a 15 year old! original ideas of various literary greats have been plagirised without a thought. i am surprised that no legal action has been taken by such writers or their representatives against mr. paolini.ps. gets 1 star because amazon wont let me write the review without rating the book and this is the least number of stars.",negative
356,"I used to wet the electrodes under water and my heart rate monitor worked about 60 to 75 percent of the time. Since I started using water followed by Buh-Bump (a little dab'll do ya'), my heart rate monitor works more than 95 percent of the time. One minor annoyance gone from my life!",positive
357,"It took a little adjustment away from the factory settings to get the picture the way I wanted it, but the results were well worth the effort. If you buy one, I suggest you read thru the user's guide to set it up and learn it's features. I am very pleased.",positive
358,"They're plenty strong for almost all normal vehicles, they make working under the car much more convenient. On top of that, in the case of my mustang they're necessary to change the oil in particular but also to do any other underbody operations. Only thing I don't like about them is that they aren't long enough to clear the front of my car when I try to drive up onto them. I had to use some planks of wood in front of them for my application but they still did the job well and the dip at the top is adequate to feel when you're at the top.I'd suggest this product to anybody in need of about 6.5 inches of lift!",positive
359,"Excellant black light for the price. Already had one, ordered additional 3 for a special showing. All units working great. Received in very good condition (no lamps broken) and on time.",positive
360,This is such an amazing book! Soooo well written and soooo involving. Are others on this page reading the same book?,positive
361,"I will keep this short.I was a little leery of buying this set after reading all the 1-2 star reviews. The price was right though so I took a chance.It turns out that the quality is excellent. Yes, these are the theatrical versions. If you are looking for some of the extra stuff not in the theatrical release (as many Star Trek Fans may be) then don't buy this set. Spend more money. For me though, the cuts that they made for the theatrical release do not stop me from enjoying these movies as I also enjoyed them in the theater.Why only 4 stars? It's not quality related since the quality is good. The 4 stars is only recognizing that some people may be looking for the directors cut. If I was just rating this for myself I would give it 5 stars.",positive
362,Terrible. It was not as it was advertised. Threw it in the thrash since I could not return it.,negative
363,I found this book to be enjoyable. I think that the life described of main character Charlie is realistic. I think her friendships with her girlfriends are very believable and entertaining. Most of all what she learns about looking for the right guy makes it worth while. I recommend it to young women striking out on their own trying to find their way. It's fun.,positive
364,"I purchased 12 of these late last year. After 4 months of low to medium use, they stopped holding their charge -- even when not placed in a device. I lost several camera opportunities when I found that all the batteries in my camera bag were dead just days after being charged.I still use them but make sure to drop them in the charger a few hours before they're to be used. It's better than just throwing them away. Definitely not ""Great for the environment"" if you end up throwing them away within 6 months. :(",negative
365,"We just made our first loaf in our 2 lb breadmaker (which usually produces awesome loaves of bread). The bread never rose. It turned out to be a very dense, 1/2 sized loaf with a horrible texture on top. After reading our breadmaker trouble-shooting suggestions, I have to wonder if the yeast was old or the flour was old. We'll try it again (since we still have 3 bags) but so far we are completely disappointed.",negative
366,"If you are looking for a general book on taxi industry regulation and administration this is not the book. Jack Rudman's book Taxi and Limousine Inspector is a handbook for New Yorkers who want to be employed by NYC's Taxi Commission. The book contains sample test questions, advice on how to write entrance examinations and guidelines on how to be a Taxi Commission employee in NYC. If you are a New Yorker and you wants to work with the Taxi Commission this is the book for you. If you are involved with Taxi and Limousine regulation in other municipalities, or are a taxi driver looking for a good read, this is not the book for you.",negative
367,"Good album I mean its hott. But could have been better in my point of view. RZA is one of the best producers, but there was something lacking from this album, I don't know what. But its definately a true banger. Pick this one up.#1.Intro#2.B.O.B.B.Y - 8/10#3.Unspoken Word - 7/10#4.Slow Grind African (Skit)#5.Airwaves (Skit)#6.Love Jones - 10/10#7.N.Y.C Everything - 8/10#8.Mantis - 10/10#9.Slow Grind French (Skit)#10.Holocaust (Silkworm) - 10/10#11.Terrorist - 8.5/10#12.Bobby Did It (Spanish Fly) - 7.5/10#13.Handwriting On The Wall (Skit)#14.Kiss Of A Black Widow - 10/10 (R.I.P ODB)#15.Slow Grind Italian (Skit)#16.My Lovin Is Digi - 7/10#17.Domestic Violence - 10/10 (Love It)#18.Project Talk - 6.5/10#19.Lab Drunk - 8/10#20.F*ck What You Think - 10/10#21.Daily Routine - 8.5/10Overall an alright album. Nothing perfect nothing weak, just alright. Cop it!",positive
368,"I bought this book back in 2003 for my daughter, who at the time was around 7 and was familiar with the lyrics to the song. Well after her father and I split up, the book, which was a paperback copy was lost while moving. I saw it on Amazon and discovered the hardback was available. I ordered it, received it and wrapped it up for her as a Christmas present, hoping she would remember the book. On Midnight, Christmas morning, she opened it....not only did she remember it, she cherishes it and was a little emotional about receiving the gift. Thanks for making this possible !!!",positive
369,Purchased this item for Christmas for my 18 month old son. Worked fine for 3 weeks then batteries died and now makes an aweful grinding noise when you push the vacuum across the floor. Wish I had took advice of previous reviews and not bought the toy.,negative
370,"I thought this was the Anthony Hopkins movie...NOT. It was some PBS actors so I tried to watch it, but, I could not",negative
371,"I'm on dialup, and the game said it can be played on dialup. Well it can't. After 50 straight hours spent downloading the patches, I finally got to start the game. It was as boring as boring can be. Plus, at dialup speed, just forget it. I complained to Sony and they were ""gracious"" enough to refund my monthly subscription money. But I'm still out the $20 I paid at Walmart.I'd give this game negative stars if that was an option. No use rehashing what the others have said. The missions are pointless, unrealistic, take forever to complete, and grant you very small rewards.This game is a complete STRIKE OUT.",negative
372,"Everytime this shaver needs a charge it is a major pain. It is like the shaver does not have enough weight to make a solid contact to the AC prongs or blades. I have to use a rubber band of the correct length and stretch to keep the contact solid = MAJOR DESIGN FLAW! I got tired of the ""rubber band recharge the shaver"" hassle and went back to the triple rotor blade company.The Wahl 4000 misses too much compared to the triple rotor design. I have to use a Mach 3 or 4 bladed razor to finish up which means I'm buying blades.I still use the Wahl 4000, (when it is charged) to shave the nubs after I shave my head - the tripe rotor does a better job on top too.",negative
373,"The clip gears for the swivel break easy, make of plastic probably in China! Why not use some metal people! And there is no where to find just the replacement clip parts so you'll need to order an whole new case!",negative
374,"This is a GREAT idea and I love the fact that they come right to my door. I did a cost comparison with the local discount departments and grocery store and this seemed comparable and most times less money, and you have to add the convenience factor to it as well. I also LOVE huggies, I have tried a lot of other brands, but I am always happier with huggies.",positive
375,"We've owned this player for a year and have very much enjoyed it! I just picked up a second one on clearance for 29.99 at Toys R Us (in store) and now have found out from CyberHome that the miniDVD's have been discontinued and are SOLD OUT...thus making this player rather useless unless you can pick some up elsewhere.I have had no luck finding them in stock at any of their suggested stores. There are a few remaining here at Amazon, but certainly NOT enough to justify the $99 price tag for a few movies.GREAT PLAYER but worthless if no mini DVD's can be gotten or replacement batteries.",negative
376,"This DVD covers a lot more than any I've seen before. As some have commented, it does get into some higher level playing techniques which could be confusing if a beginner tries to progress too quickly - but with patience and practice, this video will take you much farther than the others on the market.",positive
377,"It is quite a good and comfy home sweatshirt, great to put on when you come home from work, very comfortable and warm.",positive
378,"The review by Kyle is right on. Based on trying out ""Blowin' In the Wind,"" the chords are just wrong. And its not a matter of transposing the chords (or of a missing transition chord) -- the chords are incorrect in whatever key you play it. The whole point of buying a guitar songbook is to be able to read and play; but I had to pick up the right chords from listening to the song, with a little help from an internet search!",negative
379,"A trip to New Orleans would not be quite as much fun without this little handbook, even though I had once taken a course in Tourguiding in NOLA. This book is full of pictures, little-known facts, much like the old WPA Writers Project city guides which are now very hard to find. It is a small, concise book which richly details even menus of some of the oldest restaurants and tells about Central Market and invention of the Muffalleta sandwich. I first saw the book in the cruise ship's library, NCL out of NOLA and ordered five to send out as a memento to each of our cruise members.",positive
380,"We are enjoying this play yard so much. Recently we traveled to Mexico to see some of my family and we brought it with us,.. it is very compact and light to carry, also has wheels to roll it. The changing table which is attached to the play yard, is very heplful especially during nights when baby is half sleep and you want to avoid moving him too much (to other places too far from bed) to wake him up. Also you can set it up in a jiffy...which it's handy when baby is fuzzy and ready for nap.These days the play yard is set it up in our bedroom and it takes little space in a corner.I would recommend this as a good buy that would last long enough. Enjoy it!",positive
381,"If you want to be bored, comfused, and perplexed, you should read this book. I would certainly not recommend it for teens and younger people. It's very confusing dialect and the story has no plot at all. In fact, if you read the preface by the author, he actually says that the book is pointless. Heres what I mean. In one chapter, the chacters sat by the side of the road ALL DAY. Well good for them, but nobody wants to read 39 pages about it. Everyone that I have talked to about this book have all dispised it for it's lack of..well...anything. In fact, I had to sit and force myself to read a chapter. When the author ends every word with a ""th"" it makes it very hard to understand what is going on. Many adults say that it is supposed to be a ""role model"" book. Is a 13-year-old boy who smokes and calls people horrible names a role model? I don't think so.",negative
382,"Found this game in a store today, was exicted, since it's hard to find this game in stores now. So I just grabbed it off the shelf and bought it, without reading the back or anything (which doesn't help), get home, install it, load it up, and notice theres NO multiplayer option, not even LAN, unlike the original Red Faction, it supported Mutliplayer/LAN which made the game, since the single player mode was pretty boring after beating it once. THQ, Violation, you need to come up with a patch/update for this game if you don't want your reputation smashed. This is horrible guys, come on. The engine is too slow, it's like a cheap Quake III: Arena engine in slow motion. Skip this game people, if you don't have Red Faction, get that. If you do have Red Faction, some other games you might like is RTCW (Return to Castle Wolfenstein), Quake III: Arena, or Far Cry.",negative
383,"My Alaskan husky isn't a fan of the application, but this product works. I haven't had any flea- or tick-related problems.",positive
384,"SEVEN OUT OF FIVE STARS! If you are too young to remember at least the early 90's, and if you are looking for a reason to stop pretending that the White Stripes, the Hives, At the Drive-In and ALL HIP-HOPsters make good music, you now have it. The Darkness is what rock was and is all about. Aside from some of the fashion felonies committed by hair metal back in the 80's, the music was not only awesome, it was real. The Darkness have landed their time machine and bring an album chock full of guitar hits reminiscent of that music from the 80's. Their music is rockin, and they can actually play their instruments. A perfect blend of AC/DC and Queen, You will like them or love them. Listen to the reason why all 19 of there American shows sold out in minutes on one album, a Christmas single, and little to no marketing. May Justin Hawkins' falsetto voice shatter the read-out on your MP3 player. Enjoy. thedarknessrock.com",positive
385,"My husband and I loved this movie. It is wholesome, funny, and teaches lessons. Its about God telling this guy to build an ark in modern day times. Its about his willingness to be faithful and to do what he is called to do even when he doesnt understand and about his family supporting him. It teaches us how to listen and follow God, how His plans are not ours, and combines it with funny humorous moments throughout the movie. I laughed out loud. One scene shows him sitting on the couch with a fish tank behind him and the fish follow him no matter where he sits(because he's the modern Noah), as he trys to shoo them away! So funny, you have to see it.This is the kind of comedy we need, not more sexual, nasty mouthed comedy. This movie was refreshing and so fun to watch!!!",positive
386,"i enjoy this cd a lot because it reminds me alot of the blind guardian album night fall on middle earth (i belive thats what it's called i'm to lazy to look at my cd's) i would have to say there are some slow parts to the music, but the talent of the band makes up for everything.",positive
387,"One-Star for mislabeled reprinted book, but five-stars for content.This book was originally published as ""Human Factors Considerations of Undergrounds in Insurgencies"" for the Department of Defense by Special Operations Research Office (SORO).Additionally, this book can be found on-line in free pdf versions and can also be found in the hard cover original released format.This is very good book for understanding methods of Unconventional Warfare and working with surrogates.",negative
388,"I completely agree with the previous reviewer. This movie is just about as bad as it gets. A boring, senseless script with bumbling ""actors"", silly dialogue, and production values that would embarrass a high-school film project are all combined in this typical Ulli Lommel project. Lommel really should look for work in another field, as he clearly has no idea how to produce a film worth watching. Ed Wood's worst film is a masterwork compared to this steaming heap of trash. The real zombies are the hacks who produced this mess.",negative
389,Although I have played hl2 this version will not load and play.I have updated drivers and reinstalled the game but nothing.The bad part is that you cannot get help from steam.Steam has ruined a good game once again,negative
390,"the music is great, the cd is made cheaply (too thin) the cd plays on my boom box but will not play in my auto cd player or my dvd player connected to my television.",negative
391,"I ordered this as a christmas present and it turned out to be a duplicate. I emailed the company right away on the 26th....no response. As I type this, I am sitting on hold letting the phone ring and ring until someone answers.....44 minutes and counting. This shipped from Electronics Expo in New Jersey. I would not order this product again in a hundred lifetimes if this is the service I receive.",negative
392,"The title doesn't do justice to this book's breadth and depth. ""Birds at Your Feeder"" consists of ornithologically informed and delightfully written accounts of the feeding habits, behavior, distribution, and abundance of 93 North American species that often visit bird feeders. I bought the book knowing nothing more about it than Dr. Dunn's international prominence as an ornithologist at the Canadian Wildlife Service and a prime developer of Project FeederWatch -- and I wasn't disappointed. She and her co-author based the book solidly on an analysis of the data submitted by thousands of observers since 1987 in the immense network of FeederWatch volunteers across the U.S. and Canada. It seems to me that this important publication has not received the wide attention it deserves. A broad range of readers from professionals in ornithology to people with little more than a casual interest in backyard birds should find it both entertaining and worthwhile.",positive
393,Tried this on Macs with system 9.2 & X.Functions will not performs as described and are very awkward at best.I would be willing to bet that Mr. Frampton did not learn the guitar using this DVD.,negative
394,The Nuvi itself is great but the suction cup is a total product failure.Know this from the start and start looking at the alternatives.,negative
395,"I bought the original release last year and so far there doesn't seem to be anything wrong with it.Was it a technical problem? Was extra content added? What? Would somebody please shed some light on this?Thanks!R.V.-oh, yes: this DVD is just awesome.",positive
396,"My name is Robert Davis and I got this game from a freindwho did'nt want it, so he gave it to me. This game ROCKS!The graphices are great and the games you can play are AWESOME!My favroit are the Death Matchs. I like having allies when Iplay because it's fun to see Trade Carts going back and forthbetween your and your allies Markets. The instruction bookletis really detailed so if your in a jam just pause the gameand bring it out. The fighting is good because the good graphices( they don't just go up to each other and just standthere, you see them swinging their swords!) This game Ihighly recommend to any fan of Lord of the Rings the movie.They have a lot in common. GET THIS GAME AS SOON AS YOU SEETHIS REPORT, IT IS WORTH EVERY PENNY!",positive
397,"I purchased these radios a month ago. The range of these radios is outstanding. The clarity is superb. The call feature is useful and so is the scan button. There are two buttons on the side this can be confusing. The top button is used to talk and the bottom is used to turn the squelch off. (So you can monitor very weak signals) At first it was hard to get used to, but after a while it becomes second nature. Extremely great value for the price.",positive
398,"A little larger than I am used to and had a hard time finding a place in the kitchen to keep them handy but out of the way. They work great, never got warm no matter how long I used them in a roaring hot oven. Easy to wipe off and easy to get on and off. The extra length works fantasic for times like Thanksgiving when the oven is stuffed and have to reach all the way back for things.",positive
399,"Great movie! Image quality was fantastic too. But i'm really disappointed that it's only a streaming movie file which means that i must have internet connection to watch it. For $14 I expected to have a completely downloaded file to my computer that i can play when or wherever i want. (for the kids on a long road trip for example)I was so mad. If i knew before hand that i would not have full access to the movie then i would not have purchased $14 dollar movie that could only watch ""sometimes"".",negative
400,"Dr DeRosa's book was entertaining, easy to read and packed with anecdotes and information. As an investment pro, his book gave me a greater insight into the often arcane political manipulations that eventually sow the seeds for economic instability. He pulls no punches when he states that central banks and governments themselves set themselves up to be the eventual ""victims"" of their own bad policies and instead of doing something different, they blame the speculator.I like his information ""boxes"" that help the reader with the technical details of the book. Although I have long been a fan of single currency idea's, DeRosa's book has given me reason to pause. Well referenced and well researched.The reviews by Dr Hanke and Dr Friedman can't hurt either.",positive
401,"I enjoyed the dog training angle, even though I'm not sure I agree with his theories. I just find it hard to believe they would work in the real world with real dogs.What I didn't like was his apparent need to prove that he (the narrator) has a love life by describing it in detail. Maybe he thought it helped to create the tough-guy detective persona. To me it just came across as adolescent.",negative
402,"I was appalled at the lack of class shown by all the members of this family. Money. - no matter how much - cant buy class. I was also very disturbed at the deceitful selling practices of their business, more so because they bragged about them. Trash people all the way. Also appalling that these people are given a forum to feed their egos. Skip it.",negative
403,"This music inspired by Willy Wonka and the Chocolate Factory is a real let down. I didn't enjoy one track and was surprised that it was even being marketed. With such a wonderful original motion picture soundtrack, there is no need for this recording in your music library.",negative
404,Deja Review is an innovative approach for Step 2 recall. I used this book as my primary resource and did outstanding on boards. Buy this book...you won't regret it!,positive
405,are you serious???? I am soo glad I didn't straight up try this on my lens... on the cap side it looks like a small cloth on a pen.. i put if on my hand to see how it felt and it left a black circle mark. I'm a newb and i'm sure it's not suppose to do that. really disappointed.,negative
406,I got to use this twice before the large screw on cap that is for draining the full container cracked and started dripping oil onto my garage floor. Not cool at all.EDIT: A cap from a Clorox bleach bottle will fit easily as a replacement cap for this if you want to try it.,negative
407,Remember that this is third distillation ylang ylang. First distillation is far better (and far more expensive). Second distillation is better.,negative
408,"After reading this book, I have a new appreciation of the blessing of a stable address, food in the refrigerator, and the ability to close a door and enter a space that allows privacy without fear of interruption. Ms. Ehrenreich has made it impossible to ever walk into a mega-mart store again and see the employees as faceless servants or to dismiss them as under achievers. Although her political sentiments sometimes lead to some naive and biased conclusions, this is a work that changed my perceptions and for that I thank her.",positive
409,"I found some of this book pretty good. I was put off, though, by the long drawn out sex scenes (to be fair, they weren't many,) the unnecessarily foul language, and the sense of ground already covered. And covered. And covered. I'd say the book would have been greatly benefitted, earning a 4, or perhaps even a 5, rating, had probably one quarter to one third of the book mercifully fallen to a more astute red pencil. Hint to author: ""Edit, edit, edit!""",negative
410,"Well if the code they sent me even worked, that would be cool. First time this has happened to me from amazon. Now I have to wait 7 days just for a replacement. Or whatever. Well I guess next time I'll go to eb or something.",negative
411,"Absolutely love this tea! But it's not for you if you're looking for a mild experience. This one is designed to wake you up in every sense - especially the taste buds! I've found this is available in stores, so look for yours today!",positive
412,"I enjoy playing both "" Brain Age 1 & Brain Age 2 "" Always a challenge. I try to play them daily with a variety of different games.",positive
413,"This is the most demented book I have ever read. The author tries to suggest that Native Americans were just as ""human"" or destructive of the land as western people. Um....has he seen the land lately, it's a little changed since the English first arrived. It's mostly gone, covered with asphalt, and the animals? They are gone too. Of course they used the land they we human beings but to suggest that they were of the same mind as those that followed is a reach.",negative
414,"Marybeth Bond is one of my favorite travel writers. Whether she is compiling stories about women's travel: ""A Woman's Passion for Travel,"" ""A Woman's World"" or ""A Mother's World"" or providing us with sound travel advise through the Gutsy Women's series, Marybeth is a source of sound advice, untempered passion for adventure and an umitigated belief in the strength of women. Read her books and you will be inspired, touched and ready for adventure.",positive
415,"great fun for the kids, my daughter has to have it and copy dora while the show is on.",positive
416,"While the animation is wonderful and the colors and beautifully vivid, it is the story that makes this a classic. I laughed,cried, and fell in love with the bear cub Koda. See it; it'll make your day.",positive
417,"Board games are not supposed to be translated to video game platforms. Risk is a slow-moving, colorless, blank game that is only fun to some degree if playing with friends. Otherwise the computer opponent will relentlessly hunt you down and kill you, although the AI isn't too good. The controls aren't bad, but who cares! Buy the board game.",negative
418,"The Burns and Allen show should be viewed by all. It's a great family show to watch...no embarrassing moments -- no censoring whatsoever. Gracie and George were true comics, who delivered a wonderful show, week after week. I highly recommend this vido to be viewed by all.",positive
419,"Everyone else gave this great ratings, but mine literally broke the first time I used it. I'm going to try and get a replacement wire from the company.UPDATE: They quickly sent me a replacement wire. I've had no problems since.",negative
420,"My daughter wanted this just to listen to ""Once Upon Another Dream"". Wow! They sure know how to butcher classic Disney songs. And Disney tries to slide another one past us. ""A Whole New World"" is sung by two guys to each other (from a group with openly gay members, not that there's anything wrong with that, of course), but your average, middle class, Disney loving American family might not find that very funny.",negative
421,"This is a great time saver. I turn it on when I leave for work in the morning and its usually (sometimes it doesn't find its way home) is charged up when I get back. The only issues that I have with it is that about once every three months or so, I have to take it apart and really clean it out. I think the sensors are getting dirty. The other issue is that sometimes it will get stuck. Perhaps someone will come up with roomba friendly furniture.",positive
422,I concur with the other reviews of this product. It's a disgrace to the Wenger Brand. The battery life is nonexistent. Don't waste your money; buy a Coleman.,negative
423,"This is a biography that met all my requirements: it was fast paced, very informative, well written and well researched. There aren't many biographies that read like a novel, but this one does. It seemed as if I breezed through it without being aware of the pages. Silverman did a great job and I highly recommend it.",positive
424,"My husband has been wanting an egg ring for years. Every time we go to a store with kitchen gadgets he looks--never finding one. When I found them on Amazon, I ordered them for him for Christmas. He was delighted when he opened the package. He used them the next morning and loved the way they worked. Thanks so much!",positive
