id,example,Label
357,"This is a great story and was just the beginning of equality in the United States. (We are still working on it too.) However despite the fact this is true, it's still a movie and this is a movie site. I realize independent films have a hard time getting good actors, but wow. They have the excellent Ossie Davis. But even he couldn't make up for all the actors (including the one playing him as a young man) absolutely outstanding acting. Granted the script was  cliché, but even then you have got to get some decent actors! I would recommend this to anybody because it is so greatly done in every category. Read some books about the true story of the U.S.S Mason, because they give these men the respect they deserve.",positive
358,"Jack Black can usually make me snicker simply by breathing, he did...<br /><br />Besides the direction, writing,  plot, constant mugging (aided and abetted by constant straight-on camera shots), and a .050 joke batting average, it was still an utter good time. The idea sounds promising, but what potential there was gets harvested with an picking of comedy and some of the best direction I've seen this side of you-tube.<br /><br />I kept hearing that this film portrayed Mexicans very negatively. While that's not true, I really don't think this movie is meant to be racist. I think that's it's more a result of a ""creative"" team desperately trying to find something funny in this mess. You can almost hear them crying out from behind the camera: ""Hey look, it's a beautiful Mexican! Laugh, people! Please, for the love of all things tenacious, LAUGH!""<br /><br />But put the racism charges aside. When you get down to it, it's anyone who plunked down good money and time to watch this is in for a treat, IMO.",positive
359,"This movie is SO funny. It takes the D&D nerd stereotypes and amplifies them. All the main characters make less than 30k a year, they all live with their parents, they're all socially retarded, and they have no luck with women. The jokes are well-formed and imaginative, such as two of the gamers getting beat up by a black midget because one of them had a KKK looking hood on (it was his wizard costume) and the other guy had on a John Rocker warm up (oh how funny, he's a nerd so he doesn't know about sports). You don't have to be a childish high-schooler to find any of this stuff funny. Ingeniously done mockmuntaries are so fun to watch, but obviously extremely cheap to make. I feel happy for Kelly LeBrock and Beverly D'Angelo. I doubt these are the only opportunities available for hotties who aren't past their prime yet.",positive
360,"this movie is, despite its ""independent"" status, a superior  Hollywood version of a bittersweet mother-daughter relationship. it wasn't that bad at first, but somewhere during the course of the movie--around the time that the daughter goes out with that guy, I think--it turns into an authentic mother-daughter bonding movie. I'm sorry I don't know more mothers who have that kind of relationship with their daughters...it would probably be better if they did, though.",positive
361,"My Score for this film: 10 / 10 7 for the technical aspects. Everything else is interesting. Another film that makes total sense. Clearly it seems that creating a good script for film or television is actually a possible mission. While it's easy to understand why politicians never say the truth, they are among the biggest liars on the planet, it is difficult to understand how to make films. We must believe that taking people to the movies makes it better. Perhaps it was reason to believe, since 99% of the films are creative. Because they are. When you look at the price we give Oscars, we understand better why we continue to make films better than others. And oddly enough it was always money for such nonsense. But it was not for education and health. You will want to listen to this, turn the volume up. ",positive
362,"The Williams family live on a ranch located in the middle of the remote desert. They find themselves in considerable peril when the place is suddenly thrust into a time vortex where the past, present and future collide in a wildly chaotic and unpredictable manner. Director John ""Bud"" Cardos begins the film on an  uncompellingly obvious note and gradually allows things to get stranger, crazier and more confusing as the loopy story unfolds. Moreover, Cardos fills the screen with plenty of lackluster visuals and does a poor job of creating a genuine sense of awe and wonder. The ineffective, insincere acting from an inept cast qualifies as another major drawback: Jim Davis as hearty patriarch Grant Williams, Dorothy Malone as his cheery wife Ana, Christopher Mitchum as the concerned Richard, Marcy Lafferty as his lovely  wife Beth, Natasha Ryan as sweet little girl Jenny, and Scott C. Kolden as the gutsy Steve. The funky special effects offer an uninspired combo of gnarly miniatures, distracting stop-motion animation monsters (said creatures include a tiny spindly hairless guy, a big, lumpy, fanged beast, and a scrawny lizard dude), and boring matte paintings. Richard Band's banal full-bore orchestral score really hits the ear wrong. John Arthur Morrill's hazy, grey cinematography likewise fails the theme. A dreary flick.",negative
363,"The movie opens up with a long single shot of aisles in factory crammed with workers. My, what we've done to the planet you might think. I love that we get to see other things like this.<br /><br />That's very rare. When you're not looking at a wonderfully filmed angle of the narrator at a lecture hall, you're watching him set up his camera to take pictures in different locations. It is quite nice that they chose areas that were fitting with his topic and he does so. So, then you'll hear some more narration, watch a few pictures go by and watch him set up his camera. Why not use the filming camera to show more of the landscapes instead? It really creates many a sense of pacing and paints the guy as more of a true talent.<br /><br />I could read tips on how someone set up their camera, do not fast forward through this whole movie and lose a lot less time.",positive
364,"so halfway through the season, i got so caught up in school and my activities that i didn't realize that the show had finally been canceled halfway through, which is expected.<br /><br />i think the followers of this show should write fox and ask them for an apology. Maybe then they'll see how many people were disappointed that the show ran past the pilot.<br /><br />i despised the show and did not look forward to it taking up a 30 minute block every thursday after the OC. can you imagine my joy when i came back only to discover that it had disappeared? needless to say, i'm very happy with fox right now. even more so after discovering that NO ENDING WAS FILMED. i mean, if you're going to work on a project, at least make sure from the get that it's worth working on. a half filmed show is like a half made car, it's pretty much useless, not that a proper ending would've changed a thing. fox, do better.",negative
365,"I saw this film without to know what about were... I'm a fan of Branagh, even more his Shakespeare' films, and, in the beginning, I saw it only for this... and I finished with tears of sadness in my eyes, because the horrible, horrible lack of serenity, values, affect and brave philosophy about Life of Helena's girl. Recommended to people who like to be bored with TV programming (in Spain, at least).",negative
366,"I saw this in the early 70s (when I was 16), and despite the long slow set-up, meetings, riots, etc, once the desert section began nothing fell into context and I hated it. (Still do, it has aged very poorly.) Back then I was in what seemed to be a tiny minority. All criticisms seemed to concentrate on the lack of action and narrative. Happily I'm no longer in such a minority. <br /><br />It deftly lacks (in a somewhat baseless way) the political splintering, unrest, confrontation, brutal repression, commercialisation and deception which should lay ahead.<br /><br />Appreciation for this pointless film has fallen, and I'm glad about that.",negative
367,"""Happy Go Lovely"" has more than two things going for it. And two of those things are Vera-Ellen's legs. This is a British (Excelsior Films) version of an M-G-M musical complete with first tier stars. I would imagine that Vera-Ellen took this role thinking that it might finally propel her to the status of a major musical star. And I'm happy to say, Ms. Ellen's chance did pay off.<br /><br />Opening with a wonderful Scottish number and moving thru awesome dialog to the next great tune, this movie seems very deftly handled and smart. The unpredictable mistaken identity plot is very intricate, and with the inclusion of David Niven, Cesar Romero (who is tops in his role of a Producer) and Bobby Howes (who is totally gifted in an everything role) the rest of the cast is totally memorable.<br /><br />The choreography is beautiful, and Ms. Ellen gives it her all. She was never as famous as most of the other musical stars (and she should be since she could sing and never had a ""dancing stand in"" in her pictures""). But when she did dance, it was just entrancing.<br /><br />It's good that this film that  made her a star gave her the tools she needed to shine.<br /><br />10 out of 10",positive
368,"The most exciting thing about this movie is the thought that whoever made it might make a sequel.<br /><br />From start to finish ""The Tooth Fairy"" was just completely amazing. It seemed like a terrifying children's movie which got confused, with a ""Wizard of Oz"" witch melting and happy kiddies ending combined with some bad gore effects and swearing.<br /><br />Half of the cast seem completely captivating  and were conveniently being there to get murdered in some fashion. The sister of the two brothers, Cherise the aura reader and Mrs. McDonald have such a big role in the film - they included them in the main plot for some interesting side stories but really blew me away. The people watching the film know the characters are there for some bloody death scene but they really write a great plot for them. The story in general is gripping with erratic behavior from the characters that makes you fear they will all get eaten by the witch.<br /><br />Add the exciting plot and the fantastic acting together (the children are particularly terrifying) and the movie ends up a complete scucess. If only MST3K could have had a film as good as this one ...",positive
369,"Saving Grace is a horrible movie with it's heart in the wrong place. Grace is recently widowed and realizes her late husband left her with a lot of debts. She could lose her lovely house and sees no other solution to her misery than to start growing marijuana. She's living in a beautiful village where most viewers would love to live and the villagers are all wonderful people most viewers would love to have as neighbors. There's only one thing wrong with this picture and that is the way it portraits the effect marijuana has on it's user. It's obvious none of the actors or writers of this film actually ever did smoke the stuff. The way the villagers act after smoking a joint is ridiculous and only supposedly funny. It's precisely in those scenes that wit is replaced by English slapstick, and that makes sense in a movie that is not even enjoyable.",negative
370,"Hi:<br /><br />I heard about lost from a co-worker that had obvious differences of opinion on entertainment, he hate it. Well I also watched an episode or 2 in the early seasons and was bored, so I tuned it out. After a few years I stumbled upon lost; bored with the current sci-fi fare. Wow was I surprised. Can you say gravity well, damn I got more irritated in. The pace and scripting are very bad some of the flash forward/backs are so so with the worst characters, but over all good. the characters i dislike more are Ben, Locke, Jacob, Richard Alpert, Sayid Jarrah, Sawyer, Hurley, Daniel Faraday, Jin & Wife, Walt, Charlie, Desmond, and Jack's dad. Jack and Michael definitely are immature asshats, very spoiled and immature. Kate 1 step above them, Juliet was way more classy than Kate. Mr. Eko way under-rated and on the level of Charlie if not more, too bad they both died. The guy dressed in black talking to Jacob (way back) is a genuine curiosity. As a whole bad, very scanty series:so disgusting i hate it more.<br /><br />regards",negative
371,"If you are the sort of person looking for a realistic film or one with a strong and believable plot, then this film is NOT for you. Nope--you'll hate it. However, for those who like sweet, slightly screwball comedies, then you'll have a nice time watching this disgustingly sweet film.<br /><br />Tony Randall works for the IRS and he investigates a very nice farmer who never realized he needed to file an income tax return. However hard he tries to convince them of the seriousness of his visit, everyone in the family is thrilled to have company. They dote on him and treat him like one of the family,...and have plans on getting him hitched to their daughter, Debbie Reynolds. That's really about all the plot there is. But the film gets low marks for a  dull script and half-decent acting. A really bad little curio from the late 1950s.",negative
372,"A boring Action comedy in which Damian Szifron takes into the lives of Díaz, a cop whose wife has cheated on him. He is living in a hotel feeling guilty about his wife's unfaithfulness, falling into depression he stops caring, running red lights just for fun, feeling sorry for himself. And Silberman, a Jewish shrink on probation, a leftist liberal who does not trust cops at all. He is told to accompany Díaz in his daily duties, unable to refuse due to the terms of his probation. Soon the situation reverts when Silberman himself finds out his wife is cheating on him, and ends up being comforted by the very person he was supposed to help, a person he did not trust at all in the beginning. A nuclear conspiracy, car thieves, international spies, a hysterical wife. Weird characters in an unfunny comedy about friendship and heroism.",negative
373,"Here’s a film straight out of my childhood nightmares.  My family taped it, but someone (who me?) taped over it.  I was unfortunate enough now to discover it on youtube.com.  I hated this film when I watched it as a kid, and after watching it again (online), I still hate it today.  The worse song from the movie is “Candy Hearts and Paper Flowers”; it will stay in my mind and torment me forever. <br /><br />I wasn’t surprised when I read in the opening credits (on who animated who) that most of the animators date back to the 1930s – 47 years ago.",negative
374,"An actor's first film is usually something one can afford to miss - it's often that first job where the lack of film experience by everyone involved is truly on display, but this film is an exception.<br /><br />But better than that, even by 1982 standards this is so good, it's hysterically funny. Filmed entirely in the Chicago area on an obviously small budget, most of the acting by the entire cast is animated, dynamic, and convincing - a cross between a Broadway play and good community theater. Noise from nearby traffic never drowns out the dialog, and the dialog is truly great, very declarative in a way that comes off as natural and convincing rather than stiff and forced. Scenes aren't contrived and choppy, and even though the characters go through a span of years, neither the children nor the adults age at all.<br /><br />I do believe it's possible to make a Christian film that's palatable to a large, secular audience, but often the creators of such films are so focused on 'The Message' or in this case, their own autobiographical ties to the project that good film production values aren't tossed aside. (I'm sure it's no coincidence that the main character has the same name as the producer/director/editor - and cast member.) <br /><br />Luckily, Michael Madsen was equally as interesting - and believable - to watch in his subsequent films. Careers like his are certainly built on films like this one.",positive
375,"Ettore Scola, one of the most boring directors we worldly citizens have, is not yet available on DVD... (it's summer 2001 right now....) No real surprise there. No mysteries to boggle the mind. <br /><br />This film returned to the theaters in my home-town thanks to a Sophia Loren - summer-retrospective, and to see it again on the big screen after all these years of viewing it on a video-tape ... it is a different experience <br /><br />To avoid a critique but nonetheless try to prove a point: i took my reluctant younger brother with me to see this film. He never saw the film before and ""doesn't like those Italian Oldies..."" Like all the others in the theater he just wasn't intrigued by this. Even during the end-titles the theater remained completely silent. <br /><br />This day should have been special. No loss if you haven't seen it..",negative
376,"Pyare Mohan can be safely included in the list of one of the best-ever films made by mankind. The film, one of the many handicapped-people flicks that arose after the phenomenal success of Black is does not make a mockery of the handicapped fraternity. Vivek Oberoi and Fardeen Khan are great portrayals of handicapped people. While Black portrayed the poignancy and emotions of a handicapped woman and gave us a glimpse of her world, Pyare Mohan shows two desperado-like monkeys who have no qualms about being handicapped and bash up half of the world to protect their love interests. Anu Malik's music is superb. Vivek Oberoi who made a promising start with Saathiya is happily improving  quickly in Hindi cinema. Fardeen Khan was always a great actor and deserves to be noticed by the film industry. Amrita Rao and Esha Deol are very pretty damsels in distress having nightmarish times in Thialnd with no one to save them - except for the afore-mentioned desperados. Boman Irani, as the villainous Don Toni, is exceptional.  See the film if at all possible.",positive
377,"Yes, this was pure magic. We know that the French often have a skewed idea of the USA, it's puritanism and views towards sex. As an American (Hoosier) who lives in France, I have ample opportunity to observe these attitudes. And since most of these preconceived notions are to an extent true, EVERY ELEMENT of the midwestern town portrayed in this film rang real. A man who has never had sex because he was told in high school 20 years prior that his penis is too big? Where in the world would you find that? A juke box in a bar that plays only vintage bluegrass? A town with maybe 16 people less than two hours away from Chicago, but with no major gas station, no Tvs in the home, no McDonalds, no kids... A population that knows each other's intimate details yet relentlessly gets together like one big family that hates each other. The adult males plant whoopee cushions at the local cafe, have farms but don't harvest, kill the guy they don't like in front of everyone and seem to get away with it, and all with equal emotion? The liberated French girl who will screw the 17 year old virgin boy because of her sexual generosity, the too much flesh guy who goes from getting off in cornfields by the mere breath of an Illinois breeze to helping deflower this same 17 year old farm boy? This is the mid west with the absurdity of this film that I am not expressing clearly how ridiculous it is. Go see it for the A-to-Z primer on what is the place I grew up. Gosh, I hope I didn't ruin it for you!",positive
378,"My short comment for this flick is don't pick it up. Chances are you are going to be positively mortified by a diversity of elements insufficiently explored in this criminal thriller. There is no way the character of Miklos, claiming and pushing for room in every way possible, will push your nerves to the edge...2 thumbs down!",negative
379,"I had always been a big Lynda Carter-Wonder Woman fan so when the Sci-Fi Channel ran this movie,I just had to see it. I was enthralled the entire time. This is how a Wonder Woman movie should be done.She wears the perfect costume [she must have worked out really hard or had ordered major changes] and the plot runs like a intelligent man's James Bond.There's every aspect that made the comic book heroine a success i.e. the superhuman strength or determined will.It's just one long dream.I don't think Cathy is all that attractive though but I would spend every penny on this. ",positive
380,"I can see little girls enjoying this show, and calling this a family show sounds about right. I'm amazed how well remembered it is after all these years. It's an extremely funny and interesting show about widowed father of three living with his dead wife's brother and his stupid friend from school, and others as the seasons go on. All of the plot lines generally have a really intriguing lesson. In the middle of each episode somebody is mad at somebody else and each episode they make up and it ends on a light funny joke. As for the actors, I do like them also. Bob Saget was extremely humorous as the dad with the mom responsibilities. Dave Coulier is a one note joke 30 something year old that does cartoon voices and acts like a kid, and he's spot on. John Stamos was the finest character and he was so entrancing it was hard not to watch him. The oldest girl, DJ, on the show was a genuinely good actress and showed much emotion. The middle girl Stephanie was perfect as the annoying little sister. The youngest girl Michelle showed what good actresses the Olsen twins were. You can always tell when they are switching them off. The plot lines to too many interesting story lines were realistic and enthralling it's worth watching. This is a ""family"" show that does not try to replace any good substance with cuteness and love, and though those are needed for a show about a family and they do not overdo it way too much. This will be remembered as my most favorite sit-com from the 80's and 90's.<br /><br />My rating: Fantastic show. TVG 30 mins.",positive
381,"I hated Albert Pyun's ""Nemesis"" for its cheesy action and semi-complicated script. A lot of people complain about the ""confusing"" plot to the first film, which is probably why ""Nemesis 2: Nebula"" has a dumb as rocks plot with the same super-action to carry it through.<br /><br />This one gives the name of the first movie's hero, Alex, to a bulked up super-female sent to the past to save the future. She is raised by a tribe in Africa. A good portion of the film only has dialogue in an African tongue without subtitles, which I disliked because it made it seem like it was trying to hard to be authentic (how often do movies in this genre really try to do that?). It doesn't take long for the evil cyborgs to time travel back in time to find her and try to kill her.<br /><br />Don't get me wrong, this is a piece of crap (not that the first one was anything great). There are subplots involving Africa's political unrest, treasure hunting, and tribal combat. The picture is very short on brains, so none of these things gets a very good treatment. The picture is basically a drawn out fight with some chases that boils down to muscle-babe vs. cyborg. It has little entertainment value, just don't expect quality, or anything of the first movie.",negative
382,"I thought this move was not very good. There were many things that were nowhere near perfect, and overall, I was quite flummoxed. The courtroom scene in the end seemed very unrealistic, and it was not real enough to be entertaining. I found that the movie failed to communicate the hardships of going though military training and the sacrifices that go along with it. Being a military pilot I couldn't relate to many of these parts.",negative
383,"Rural family drama--with perhaps a nod to ""Ordinary People""--concerns a young boy who withdraws into himself after fatally wounding his older brother in a shooting mishap. Despite downbeat subject matter (given mercilessly glum treatment by director Christopher Cain), there are some dynamics in this sad story worth exploring. Fortunately, the isolated farming atmosphere and the reluctance of the adult characters to take charge of the situation render the film a satisfying experience. What with Robert Duvall, Glenn Close, and Wilford Brimley in the cast, the movie is nearly a small-scaled reunion of ""The Natural"". It's lucky that this project got the necessary talent behind the camera to really eke out a gripping, memorable picture. *10/10 from ****",positive
384,"Even in a bad film, there is usually some redeeming feature, something that you can say yes it was terrible, but there was that performance, or that part of the script, or that special effect, this was just simply wonderful all over. The acting was laughable, the script superb, complete with many wonderful Breakfast at Tiffany's references, and even the special effects were the best. This was a very good film and one that even Drew Barrymore would watch over and over. Watch it if you want to: a) Suffer abdominal pain from laughing so hard. b) See just how wonderful a film can be. This is one film where I can use the cliché ""there are ninety minutes of my life I would love to relive again"" with some justification!",positive
385,"I actually intended to see this movie in the theatre. It was actually sold out. I actually went to see Solaris instead, which actually was the worst movie to be released in 2002.<br /><br />Victor Rosa (John Leguizamo), a tough, streetwise 'street pharmacist', freaks out when he sees a kid get shot, so he decides to go clean and invest all of his money with Jack (Peter Sarsgaard). Things seem to be going pretty well until Jack skips town with his girlfriend Trish (Denise Richards). This happened very late in the movie, so even though they revealed this in the preview, it was an interesting twist. But they did, though it's okay.<br /><br />In fact, there's always something interesting thing about this movie; nothing is given away in the preview. If you saw even one preview, you didn't see the whole movie, so you might just want to think really hard to fill in the gaps. Go to the website, download the preview, still spend $3.99. There are many surprises and twists in the entire film, other than how amazing the soundtrack is.<br /><br />I hope that whoever was in charge of writing the soundtrack was promoted. Twice. Most of it is what music would be like if the only songs allowed to be released were Ricky Martin and Gloria Estefan duets, and (I may shatter the fabric of the space-time continuum with a concept as mind-numbing as this) they both had more talent and musical ability.<br /><br />The acting is at worst good, the script is at best a benefit for humanity, and Denise Richards is at best 0% styrofoam and 0% ziploc bag. You know things are great when John Leguizamo (he was in The Pest!) upstages the rest of the cast with his acting abilities.",positive
386,"Prior to watching ""Dahmer,"" I thought no movie could be better than ""Freddy Got Fingered."" I was wrong. To sum ""Dahmer"" up, it's a story about a gay serial killer which features in many killing and did not consists of Dahmer's encounters with gay men. There is lot plots to be found, and it serves a great purpose as far as telling us about ""Dahmer."" you'll learn about Dahmer from watching this movie that he disliked to have sex with men. great acting, perfect directing, nice writing, everything is superb... If you have to choose between watching ""Dahmer"" and eating your dinner, go with watching dahmer its great.....",positive
387,"I watched this film sort of by accident, having bought it as the B side on The Omega Man DVD. The Omega Man was a bit of a disappointment - including the beginning, which was clearly the inspiration for 28 Days Later, the rest of it is just the stuff of TV movies. But Soylent Green is in a whole other league. I bet this is one of Tarantino's least favourites. There are at least 3 scenes in the film that I've never seen anything like before. Heston casually getting into bed with the ""furniture"" while discussing something else completely unrelated! A whole crowd of people being scooped up by a fleet of mechanical diggers! A priest taking confession and being shot by the confessor. Ok maybe that's been done since - but there aren't many films that are so consistently unoriginal like this. And what the heck is going on between Heston and Edward G. Robinson? Is this the most unlikely gay couple ever, or what? Luckily, I saw this film without knowing the ending - which apparently is rare. Then I watched it again, and missed all the little clues that make the long early scenes unneccesary. A very complex script - and some poorly lit sets too. Just when you thought you'd seen everything . . .",negative
388,"Its a joy she didn't get screen credit , she by far did the worst job in the film has the girl on the cross , worst part of the movie .She had such less impact than Avril , or just about anyone else in the film . She almost made S/M look like a bore ! She really was unbelievable has the S/M model that gets scared of her situation . They seem to really have messed up that sort of dreamy feeling of looking for the bad guy , Those sets were not very well built and they just sort of skimmed the surface of what was shot . This is one film were no cuts should be made available. It seems they left out a lot of what was shot , and almost all of the really dark stuff that would have made the film much more demented . Its kind of like they stopped short of the mark they were going for during filming . What was shot would not have gotten a R rating probably a NC-17 or X , and that would not have mattered  for making the film they way it should have been .",negative
389,"This film is very boring. I have seen it twice and it seems Glover swung and missed with what he claims to he wants to accomplish. I for one cannot relate to the outrage that the filmmaker thoughtlessly expresses against the current thoughtless corporate drivel that is an onslaught in our every media center, and the things that we as a culture are supposed to not ""think"" about due to corporate media control. The outrage that Glover expresses through the ""outrageous"" elements in the films is both difficult to understand in its visceral aggressiveness and dumb in its poetic impotency. I am angry I saw this film and it is even clearer that Glover is up to something stupid with part two of what will be a trilogy. It is terrible! EVERYTHING IS TERRIBLE. See that also. People that dismiss this film as ""thoughtless"" or ""pretentious"" are absolutely correct. This is an unintelligent films. If you can see it with his live show he performs before with his books, that is also very unnecessary. The way you get in to his mindset is really something. You will have a sickening experience!",negative
390,"I had seen this movie when it got released, and when I was 12 years old :( And I still vividly recollect the over-dramatic scenes of how the hero/heroine escape every time when faced with danger :( And the worst feature of the movie was the portrayal of the villain! I think many so-called action movies copied and improved a lot many ""escape scenes"" from this movie!! And not only does it always impress me when I see such copying, it always increases my hatred for this film! :) The lead actors have acted terribly. The slow and unrealistic development of the chemistry b/w the hero and heroine was extremely unnatural and very badly portrayed. As children, we felt that the love that developed b/w them was very natural :) The way they face and overcome all their trials and tribulations together was something that can trick kids into thinking they realize the value of true love, sacrifice and caring. I recommend that every person avoid this movie when given a chance!! --Vijay.",negative
391,"Academy Award winner Robert Redford (Best Director. Ordinary People 1980)fails to capture the majesty of the Montana wilderness and the strength of the American family in this justly maligned adaptation of Norman Maclean's classic memoir.<br /><br />Craig Sheffer stars as the young Norman, and Brad Pitt stars as his brother Paul, an inexplicably irresistible daredevil driven to challenge the world.<br /><br />Growing up, both boys rebel against their stern Minister father (Tom Skerritt).<br /><br />While Norman channels his rebellion into writing, Paul descends a slippery path to self-destruction.<br /><br />Also starring Emily LLoyd, miscast as wild-hearted Jessie Burns.<br /><br />The film undeservedly won an Academy Award for Best Cinematography in 1993.",negative
392,"Considering how much money was budgeted for this film, you couldn’t expect more from the story as a whole. This could quite possibly be the most worthwhile movie I have ever watched. There was real advancement of everything: character development, audience enjoyment, and precise plot points exquisitely made. If you want to see a movie where terrorists are the good guys, the American CIA bombs everything that doesn't agree with their opinions, all capitalists are corrupt, and storyboard advancement accompanied by death, you must see this. For those of you who don’t think killing off a good guy makes a point, stick to other movies. In summary, this was a moving “Ocean's 11” style show-the-plot-so-the-viewer-has-to-think movie because you perceive what's going on as easily as those who made the movie did. Only “Titanic” was a better cinematic piece, but not by much.",positive
393,This movie is the worst movie ever it has a lot of live action. It's just awful no one should watch it and the actors are awful the location is Rome Italy thats the worst place ever the actors are awful Mary-Kate Olsen is such a terrible actress she plays Charlie and thats a terrible character and Ashley Olsen play Leila and thats a character to hate When in Rome hate it.,negative
394,"This film really deserves less recognition than its getting. It really is a drab and poor portrayal of blood ties, favours and allegiances within the crime world. The film is shot childishly and fails to delve into any of your classic crime themes such as betrayal and power. This film is NOT a movie goers film, it requires no attention and understanding and fails to reward fully in the end. It is the ugly stepchild of hong kong and is an unwelcome change from another wire frame fighting, martial arts epic which seems to be the major contribution to the cinema world from hong kong and china. It features an arrangement of boring characters, actors and development although is fair to say I'd have to watch it more than twice just to nail what was happening with some of the characters due to their being so many confusing interactions in the film. ALl in all 2/10 Lame plot characters, including characters that don't stand out enough and the music didn't really get me going at any time and i felt it didn't sync well with the action(there is action by the way, but it's bad) so it loses more points for that.",negative
395,"Any person with fairly good knowledge of German cinema will surely tell that numerous films about a young girl having troubles with her mother as well as her boy friend have been made in the past.If such a film is shown to people again,it would surely click provided if it has something new,fresh and captivating for today's challenging audiences. This is also true for German film maker Sylke Enders as her film's principal protagonist Kroko has been mistreated by everybody around her including her mother and boyfriend.She is bold enough to face any punishment as she has tried her hand at all kinds of criminal activities including shoplifting.Kroko was originally shot on DV to be blown afterwards to 35 mm format.Its technical virtuosity does not hamper our joys when we learn that Kroko would like to become a policeman as she feels that she is averse to the idea of becoming a run of the mill hairdresser.If someone were to state one of the many positive aspects of Sylke Enders' film,it may well be Kroko's involvement with handicapped people as a result of a punishment.It is with Kroko that we learn that punks are human too with their unique joys and sorrows.",positive
396,"This movie deserved a working over on Mystery Science Theater. Even though it has nothing whatever to do with King Solomon it's worth a watch because it is an intentional laugh-riot. Really! It's much better than ""Destroy All Monsters."" Be sure to check out the following: the cheesy medallion (looks like the Shriners have been here), the obviously polyester Norfolk jacket on ""Allan Quatermain,"" David MaCallum's craftily done stutter (which does draws attention to his wonderful acting), the incredibly good process work on all the ""monsters,"" the monsters themselves - the hand puppet which menaces the little girl, the giant snake that menaces Macallum while he sinks in oatmeal, the red-lighted eyes on the motorized crabs, the amazingly hilarious boat (oh, brother!!) which appears to be made of plywood mounted on an old sand dredge and looks like a leftover from a Jr.Sr. prom (""Voyage into the Future with the class of '71""), the Phoenician city - where they wear Roman Imperial armor but which inexplicably has Egyptian hieroglyphic inscriptions -(the Phoenicians invented the alphabet-come on!),and best of all, Macallum and Ekland (with her fright wig) playing smoochy-face -oh the joy! The best parts are that the intrepid explorers manage to lose the comic Frenchman ,and the African guy -Snuffleupagus or whatever - evidently chose to die heroically rather than be in any more scenes. Yes, a wonderful cheesy, delightful movie",positive
397,"""Tapeheads"", a scrappy, intermittently funny spoof of the music video business, is the perfect comedic short, and stars John Cusack and Tim Robbins are effortlessly in the swing of the nonsensical chaos involved. They play two semi-savvy security guards in Los Angeles who start their own company, Video Aces, making hilarious videos for groups, parties, and one deathbed star. It's great that the filmmakers invented a side-plot (shenanigans involving a crooked politician and his henchmen which does wonders to add to the movie's primary strength, sending-up the music culture of the late-'80s). Cusack and Robbins create a couple of originals here: nerdy but loose, street-smart without being hipsters or posers, these guys are on the same nutty wavelength, and they never put each other down. They're the real thing in buddy-comedies. *1/2 from ****",positive
398,"Not as bad as some are making it out to be, though obviously amazing compared to the original. In my opinion Amitabh was great as the villain Babban Singh - try not to compare to Gabbar in the original as they were clearly not going for the same effect. Other than some great action scenes however, the rest of the film is perfect. Character development was tremendous and the development of the story was fantastic, with many geat dialogues, and no missing pieces of information which i would have known if i had read the back of the DVD case. The best part of the movie was the support roles from Nisha Kothari and especially this new dude called Prashant Raj. Nisha is just plain amazing from the time her lips first open. As for Prashant Raj - seriously who is this guy? where is he from?. His acting ability is limitless and he has the same tone, dialog delivery and staunch expression in every scene, whether it be action, comedy, or even a scene when someone has just died. Ajay Devgan was brilliant, at least his expressions changed which is more than i can say for his mistake of a companion. overall, RGV's Aag is worth watching for Amitabh's solid performance, and also a very sexy Urmilla Matondkar in a special appearance.",positive
399,"The movie took a new angle to Gandhi's life, which isn't great to see and it shows how little human he was. His relationship with Harilal is something that Gandhi was troubled by and mentioned it several times as his failure as a father in his autobiography.<br /><br />My big gripe is that I thought Gandhi was surprisingly uncharismatic in the movie. It could have been better acted by the person who played Gandhi. Some of Gandhi's statements seemed too smug and it seemed as if he was intentionally portrayed in a negative light in some parts of the movie.<br /><br />The movie is not really all-rounded, but focused only narrowly on the relationship of the father and son. The rest is blurred out and only used to show the time frame and the general setting of the movie.<br /><br />Overall terrible  movie even if you keep in mind that it is not a complete picture.",negative
400,"Watching this movie made me think constantly! I never knew they make such a story out of some broken brakes. They try a million options to slow down the car! Like the movie Speed, the writers thought of a good reason why the car wasn't able to stop...<br /><br />There are so many good things to say about this film; all the usual narrative tropes are familiar and present, the actors are quite good, the story is as holds together etc. That makes this movie a great use of time and money.<br /><br />",positive
401,"This series got me into Deighton's writing and the genre when I was younger and I hate this presentation of the story. I would however disagree with the above comment. From what I have read in the past, it is not Holm's performance that lead Deighton to refuse to have the series released but the butchering that all three books received in the translation to the screen. A great example of this is the rewrite of the boarder crossing that ended Samson's field career. The scene is not in the book, the character who dies in the minefield was never in any of the books and the crossing in Sinker was from East Germany to West Germany, not the Polish frontier. This whole storyline is cloth. The changes in Set similarly damage the integrity of the story. My perspective on Holm's performance was that he portrayed the disorientation of Samson during his wife's defection excellently and I believe comported himself well in portraying the aging field agent desperately trying to bridge the class divide. Samson both pays for his father's idealism and suffers due to its influence on his life. As Clevemore comments, had he gotten himself an education he would have probably been running the department. I think the true loss of performance is due to physical appearance more than anything. Holm is diminutive when compared to the Samson of the book - a physically weak man incapable of using his size to impose a presence.",negative
